"uid","apt_cd","apt_nm","rdnmadr","legaldong_cd","std_yr","xuar","ar_cd","cbxuar_nmhsh","cbarcd_minm_potvale","cbarcd_mxm_potvale","cbarcd_ave_potvale","cbarcd_median_potvale","cbxuar_minm_potvale","cbxuar_mxm_potvale","cbxuar_ave_potvale","cbxuar_median_potvale","cbxuar_stdv","signgu_potvale_rank","signgu_potvale_perc","signgu_potvale_cumedist","ctpr_potvale_rank","ctpr_potvale_perc","ctpr_potvale_cumedist","ntwd_potvale_rank","ntwd_potvale_perc","ntwd_potvale_cumedist","lo","la"
"00036536","APT1168041660590028000001","리치타운","서울특별시 강남구 개포로28길 28","1168010300","2022",94.86,"004",3,545000000,647000000,579000000,566000000,545000000,566000000,552000000,545000000,12124356,943,3,98,4866,36,64,22422,87,13,127.0503328550,37.4773086359
"00036537","APT1168041660590028000001","리치타운","서울특별시 강남구 개포로28길 28","1168010300","2022",107.88,"004",1,545000000,647000000,579000000,566000000,605000000,605000000,605000000,605000000,,943,3,98,4866,36,64,22422,87,13,127.0503328550,37.4773086359
"00036538","APT1168041660590028000001","리치타운","서울특별시 강남구 개포로28길 28","1168010300","2022",120.71,"004",1,545000000,647000000,579000000,566000000,647000000,647000000,647000000,647000000,,943,3,98,4866,36,64,22422,87,13,127.0503328550,37.4773086359
"00036539","APT1168041660590028000001","리치타운","서울특별시 강남구 개포로28길 28","1168010300","2022",95.12,"004",1,545000000,647000000,579000000,566000000,566000000,566000000,566000000,566000000,,943,3,98,4866,36,64,22422,87,13,127.0503328550,37.4773086359
"00036540","APT1168041660610003001201","우찬현대(1260-11)","서울특별시 강남구 개포로31길 3-12","1168010300","2022",59.70,"002",2,416000000,425000000,422000000,425000000,425000000,425000000,425000000,425000000,0,357,27,73,3279,64,37,36708,79,22,127.0488912554,37.4793644671
"00036541","APT1168041660610003001201","우찬현대(1260-11)","서울특별시 강남구 개포로31길 3-12","1168010300","2022",57.76,"002",1,416000000,425000000,422000000,425000000,416000000,416000000,416000000,416000000,,357,27,73,3279,64,37,36708,79,22,127.0488912554,37.4793644671
"00036542","APT1168041660610003001201","우찬현대(1260-11)","서울특별시 강남구 개포로31길 3-12","1168010300","2022",100.50,"004",2,679000000,679000000,679000000,679000000,679000000,679000000,679000000,679000000,0,857,12,88,4097,47,54,17622,90,10,127.0488912554,37.4793644671
"00036543","APT1168041660610003001201","우찬현대(1260-11)","서울특별시 강남구 개포로31길 3-12","1168010300","2022",101.00,"004",1,679000000,679000000,679000000,679000000,679000000,679000000,679000000,679000000,,857,12,88,4097,47,54,17622,90,10,127.0488912554,37.4793644671
"00036544","APT1168041660610003001201","우찬현대(1260-11)","서울특별시 강남구 개포로31길 3-12","1168010300","2022",138.45,"005",3,804000000,872000000,849666666,872000000,807000000,872000000,850333333,872000000,37527767,1027,3,98,3799,19,81,12455,93,7,127.0488912554,37.4793644671
"00036545","APT1168041660610003001201","우찬현대(1260-11)","서울특별시 강남구 개포로31길 3-12","1168010300","2022",136.76,"005",6,804000000,872000000,849666666,872000000,804000000,872000000,849333333,872000000,35115049,1027,2,98,3799,19,81,12455,93,7,127.0488912554,37.4793644671
"00036546","APT1168041660610009000501","우찬현대(1260-4)","서울특별시 강남구 개포로31길 9-5","1168010300","2022",65.06,"003",2,462000000,462000000,462000000,462000000,462000000,462000000,462000000,462000000,0,845,7,93,7675,58,43,32200,81,19,127.0491251018,37.4795542665
"00036547","APT1168041660610009000501","우찬현대(1260-4)","서울특별시 강남구 개포로31길 9-5","1168010300","2022",103.94,"004",2,674000000,674000000,674000000,674000000,674000000,674000000,674000000,674000000,0,870,11,90,4148,46,55,17838,90,11,127.0491251018,37.4795542665
"00036548","APT1168041660610009000501","우찬현대(1260-4)","서울특별시 강남구 개포로31길 9-5","1168010300","2022",137.82,"005",6,815000000,887000000,863000000,887000000,815000000,887000000,863000000,887000000,37180640,1022,3,97,3759,20,80,12131,93,7,127.0491251018,37.4795542665
"00036549","APT1168041660610009000901","우찬현대(1260-2)","서울특별시 강남구 개포로31길 9-9","1168010300","2022",65.06,"003",2,470000000,470000000,470000000,470000000,470000000,470000000,470000000,470000000,0,827,9,91,7414,59,41,31344,82,19,127.0487778616,37.4795176788
"00036550","APT1168041660610009000901","우찬현대(1260-2)","서울특별시 강남구 개포로31길 9-9","1168010300","2022",103.94,"004",2,684000000,684000000,684000000,684000000,684000000,684000000,684000000,684000000,0,853,12,88,4065,47,53,17448,90,10,127.0487778616,37.4795176788
"00036551","APT1168041660610009000901","우찬현대(1260-2)","서울특별시 강남구 개포로31길 9-9","1168010300","2022",137.82,"005",6,810000000,881000000,857333333,881000000,810000000,881000000,857333333,881000000,36664242,1026,3,98,3792,19,81,12293,93,7,127.0487778616,37.4795176788
"00036552","APT1168041660700006000001","한솔마을","서울특별시 강남구 광평로10길 6","1168011400","2022",63.76,"003",45,1167000000,1714000000,1468592000,1528000000,1167000000,1278000000,1237400000,1250000000,42808453,202,78,22,419,98,2,4033,98,2,127.0778553295,37.4818734052
"00036553","APT1168041660700006000001","한솔마을","서울특별시 강남구 광평로10길 6","1168011400","2022",84.73,"003",80,1167000000,1714000000,1468592000,1528000000,1475000000,1714000000,1598637500,1579000000,79173299,202,78,22,419,98,2,4033,98,2,127.0778553295,37.4818734052
"00036554","APT1168041660700015000001","상록수","서울특별시 강남구 광평로10길 15","1168011400","2022",74.54,"003",64,1506000000,1820000000,1653826923,1607000000,1506000000,1658000000,1584718750,1599000000,44467384,171,81,19,277,99,2,2828,99,2,127.0820867577,37.4820247441
"00036555","APT1168041660700015000001","상록수","서울특별시 강남구 광평로10길 15","1168011400","2022",84.95,"003",40,1506000000,1820000000,1653826923,1607000000,1732000000,1820000000,1764400000,1769000000,32763958,171,82,19,277,99,2,2828,99,2,127.0820867577,37.4820247441
"00036556","APT1168041660710010000001","까치마을","서울특별시 강남구 광평로19길 10","1168011500","2022",34.44,"001",240,601000000,858000000,743534322,751000000,601000000,675000000,657266666,665000000,22655408,14,97,4,20,100,0,15328,91,9,127.0876696458,37.4848805239
"00036557","APT1168041660710010000001","까치마을","서울특별시 강남구 광평로19길 10","1168011500","2022",39.60,"001",299,601000000,858000000,743534322,751000000,703000000,858000000,812779264,805000000,41749229,14,97,4,20,100,0,15328,91,9,127.0876696458,37.4848805239
"00036558","APT1168041660710010000001","까치마을","서울특별시 강남구 광평로19길 10","1168011500","2022",49.50,"002",150,953000000,1037000000,1014600000,1024000000,953000000,1037000000,1014600000,1024000000,27829297,140,71,29,332,97,4,9133,95,5,127.0876696458,37.4848805239
"00036559","APT1168041660710015000001","목련타운","서울특별시 강남구 광평로19길 15","1168011400","2022",99.79,"004",128,1619000000,2041000000,1858825688,1841000000,1619000000,1841000000,1778875000,1809000000,69302373,251,73,26,458,94,6,2120,99,1,127.0856715077,37.4847205211
"00036561","APT1168041660740027000001","삼성","서울특별시 강남구 광평로31길 27","1168011500","2022",59.86,"002",60,1084000000,1214000000,1182333333,1197000000,1084000000,1214000000,1182333333,1197000000,38822790,94,80,19,192,98,2,6785,96,4,127.0908821526,37.4848558883
"00036562","APT1168041660740027000001","삼성","서울특별시 강남구 광평로31길 27","1168011500","2022",84.97,"003",124,1229000000,1461000000,1383677419,1373000000,1229000000,1461000000,1383677419,1373000000,62440026,233,75,26,528,98,3,4723,98,3,127.0908821526,37.4848558883
"00036563","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",124.58,"004",56,1780000000,2105000000,2033388059,2052000000,1941000000,2105000000,2060178571,2077000000,54417279,204,78,21,339,96,4,1537,100,1,127.0948784776,37.4813034684
"00036564","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",114.49,"004",11,1780000000,2105000000,2033388059,2052000000,1780000000,1941000000,1897000000,1922000000,55957126,204,78,21,339,96,4,1537,100,1,127.0948784776,37.4813034684
"00036565","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",230.26,"005",1,2326000000,4436000000,2742266666,2548000000,4315000000,4315000000,4315000000,4315000000,,287,71,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036566","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",229.24,"005",1,2326000000,4436000000,2742266666,2548000000,4344000000,4344000000,4344000000,4344000000,,287,71,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036567","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",165.43,"005",22,2326000000,4436000000,2742266666,2548000000,2723000000,2935000000,2875636363,2904000000,72168154,287,72,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036568","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",146.75,"005",12,2326000000,4436000000,2742266666,2548000000,2347000000,2571000000,2513500000,2555000000,77627900,287,72,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036569","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",207.29,"005",2,2326000000,4436000000,2742266666,2548000000,3505000000,3505000000,3505000000,3505000000,0,287,72,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036570","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",146.71,"005",47,2326000000,4436000000,2742266666,2548000000,2326000000,2548000000,2489531914,2515000000,74751429,287,72,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036571","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",244.20,"005",1,2326000000,4436000000,2742266666,2548000000,4436000000,4436000000,4436000000,4436000000,,287,71,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036572","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",146.69,"005",12,2326000000,4436000000,2742266666,2548000000,2326000000,2548000000,2490750000,2531500000,76927504,287,71,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036573","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",220.22,"005",1,2326000000,4436000000,2742266666,2548000000,4381000000,4381000000,4381000000,4381000000,,287,71,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036574","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",226.31,"005",2,2326000000,4436000000,2742266666,2548000000,4335000000,4335000000,4335000000,4335000000,0,287,71,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036575","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",214.71,"005",3,2326000000,4436000000,2742266666,2548000000,3597000000,3668000000,3620666666,3597000000,40991869,287,71,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036576","APT1168041660750035000001","강남 더샵 포레스트","서울특별시 강남구 광평로34길 35","1168011500","2022",208.17,"005",1,2326000000,4436000000,2742266666,2548000000,3597000000,3597000000,3597000000,3597000000,,287,71,28,474,90,10,578,100,0,127.0948784776,37.4813034684
"00036577","APT1168041660750055000001","강남데시앙포레","서울특별시 강남구 광평로34길 55","1168011500","2022",59.97,"002",80,969000000,1143000000,1090326086,1090000000,990000000,1143000000,1080737500,1077000000,40864935,112,76,24,251,98,3,7836,96,5,127.0908927948,37.4810187363
"00036578","APT1168041660750055000001","강남데시앙포레","서울특별시 강남구 광평로34길 55","1168011500","2022",59.42,"002",10,969000000,1143000000,1090326086,1090000000,1070000000,1143000000,1123800000,1143000000,28432376,112,76,24,251,98,3,7836,96,5,127.0908927948,37.4810187363
"00036579","APT1168041660750055000001","강남데시앙포레","서울특별시 강남구 광평로34길 55","1168011500","2022",59.88,"002",12,969000000,1143000000,1090326086,1090000000,1070000000,1143000000,1131333333,1143000000,24540628,112,76,24,251,98,3,7836,96,5,127.0908927948,37.4810187363
"00036580","APT1168041660750055000001","강남데시앙포레","서울특별시 강남구 광평로34길 55","1168011500","2022",59.81,"002",76,969000000,1143000000,1090326086,1090000000,980000000,1143000000,1085684210,1077000000,50271850,112,76,24,251,98,3,7836,96,5,127.0908927948,37.4810187363
"00036581","APT1168041660750055000001","강남데시앙포레","서울특별시 강남구 광평로34길 55","1168011500","2022",59.74,"002",26,969000000,1143000000,1090326086,1090000000,969000000,1143000000,1080769230,1070000000,50081779,112,76,24,251,98,3,7836,96,5,127.0908927948,37.4810187363
"00036582","APT1168041660750055000001","강남데시앙포레","서울특별시 강남구 광평로34길 55","1168011500","2022",59.62,"002",26,969000000,1143000000,1090326086,1090000000,1021000000,1143000000,1111153846,1143000000,42578579,112,75,24,251,98,3,7836,96,5,127.0908927948,37.4810187363
"00036583","APT1168041660750055000001","강남데시앙포레","서울특별시 강남구 광평로34길 55","1168011500","2022",84.92,"003",82,1127000000,1426000000,1360022222,1368000000,1202000000,1426000000,1350024390,1368000000,59879091,244,73,27,566,97,3,5005,98,3,127.0908927948,37.4810187363
